    --------- beginning of system
10-20 15:45:42.561    1750-8727/? I/PowerManagerService﹕ Going to sleep due to screen timeout...
10-20 15:45:42.561    1750-1780/? I/PowerManagerService﹕ Dozing...
10-20 15:45:42.561    1750-1773/? I/DreamController﹕ Starting dream: name=ComponentInfo{com.google.android.wearable.app/com.google.android.clockwork.home.AmbientMode}, isTest=false, canDoze=true, userId=0
10-20 15:45:42.851    1750-1881/? I/ActivityManager﹕ START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10000000 cmp=com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity (has extras)} from pid 1866 on display 0
10-20 15:45:42.861    1750-1773/? I/DreamController﹕ Stopping dream: name=ComponentInfo{com.google.android.wearable.app/com.google.android.clockwork.home.AmbientMode}, isTest=false, canDoze=true, userId=0
10-20 15:45:42.861    1750-1780/? I/PowerManagerService﹕ Sleeping...
10-20 15:45:43.572    1750-1776/? I/DisplayManagerService﹕ Display device changed: DisplayDeviceInfo{"Built-in Screen": 320 x 290, 45.000004 fps, density 213, 90.31111 x 136.40741 dpi, touch INTERNAL, rotation 0, type BUILT_IN, state OFF, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
10-20 15:45:43.572    1750-1750/? V/ActivityManager﹕ Display changed displayId=0
10-20 15:45:43.642    1750-1750/? W/InputMethodManagerService﹕ Ignoring setImeWindowStatus of uid 1000 token: null
10-20 15:46:06.755    1750-1767/? D/SensorHALGestureSensor﹕ Gesture event received! time = 1413837966760444491
10-20 15:46:06.755    1750-9729/? I/PowerManagerService﹕ Waking up from sleep...
10-20 15:46:06.755    1750-1774/? W/KeyguardServiceDelegate﹕ onScreenTurnedOn(): no keyguard service!
10-20 15:46:07.005    1750-1776/? I/DisplayManagerService﹕ Display device changed: DisplayDeviceInfo{"Built-in Screen": 320 x 290, 45.000004 fps, density 213, 90.31111 x 136.40741 dpi, touch INTERNAL, rotation 0, type BUILT_IN, state ON, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
10-20 15:46:07.005    1750-1750/? V/ActivityManager﹕ Display changed displayId=0
10-20 15:46:07.115    1750-1750/? W/InputMethodManagerService﹕ Ignoring setImeWindowStatus of uid 1000 token: null
10-20 15:46:07.155    1750-9729/? D/SensorHAL﹕ adjustSensorHandle: handle = 9 adjustedHandle = 1
10-20 15:46:07.155    1750-9729/? D/SensorHAL﹕ adjustSensorHandle: handle = 9 adjustedHandle = 1
10-20 15:46:07.175    1750-8727/? D/SensorHAL﹕ adjustSensorHandle: handle = 9 adjustedHandle = 1
10-20 15:46:11.990    1750-3242/? I/PowerManagerService﹕ Going to sleep due to screen timeout...
10-20 15:46:11.990    1750-1780/? I/PowerManagerService﹕ Dozing...
10-20 15:46:11.990    1750-1773/? I/DreamController﹕ Starting dream: name=ComponentInfo{com.google.android.wearable.app/com.google.android.clockwork.home.AmbientMode}, isTest=false, canDoze=true, userId=0
10-20 15:46:12.080    1750-1800/? I/ActivityManager﹕ START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10000000 cmp=com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity (has extras)} from pid 1866 on display 0
10-20 15:46:12.080    1750-1773/? I/DreamController﹕ Stopping dream: name=ComponentInfo{com.google.android.wearable.app/com.google.android.clockwork.home.AmbientMode}, isTest=false, canDoze=true, userId=0
10-20 15:46:12.080    1750-1780/? I/PowerManagerService﹕ Sleeping...
10-20 15:46:12.741    1750-1776/? I/DisplayManagerService﹕ Display device changed: DisplayDeviceInfo{"Built-in Screen": 320 x 290, 45.000004 fps, density 213, 90.31111 x 136.40741 dpi, touch INTERNAL, rotation 0, type BUILT_IN, state OFF, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
10-20 15:46:12.741    1750-1750/? V/ActivityManager﹕ Display changed displayId=0
10-20 15:46:12.781    1750-1750/? W/InputMethodManagerService﹕ Ignoring setImeWindowStatus of uid 1000 token: null
10-20 15:47:02.969    1750-1767/? D/SensorHALGestureSensor﹕ Gesture event received! time = 1413838022974983057
10-20 15:47:02.969    1750-1881/? I/PowerManagerService﹕ Waking up from sleep...
10-20 15:47:02.969    1750-1774/? W/KeyguardServiceDelegate﹕ onScreenTurnedOn(): no keyguard service!
10-20 15:47:03.180    1750-1776/? I/DisplayManagerService﹕ Display device changed: DisplayDeviceInfo{"Built-in Screen": 320 x 290, 45.000004 fps, density 213, 90.31111 x 136.40741 dpi, touch INTERNAL, rotation 0, type BUILT_IN, state ON, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS}
10-20 15:47:03.200    1750-1750/? V/ActivityManager﹕ Display changed displayId=0
10-20 15:47:03.290    1750-1750/? W/InputMethodManagerService﹕ Ignoring setImeWindowStatus of uid 1000 token: null
10-20 15:47:03.350    1750-3242/? D/SensorHAL﹕ adjustSensorHandle: handle = 9 adjustedHandle = 1
10-20 15:47:03.350    1750-3242/? D/SensorHAL﹕ adjustSensorHandle: handle = 9 adjustedHandle = 1
10-20 15:47:03.360    1750-8727/? D/SensorHAL﹕ adjustSensorHandle: handle = 9 adjustedHandle = 1
10-20 15:47:08.185    1750-2717/? I/PowerManagerService﹕ Going to sleep due to screen timeout...
10-20 15:47:08.185    1750-1780/? I/PowerManagerService﹕ Dozing...
10-20 15:47:08.185    1750-1773/? I/DreamController﹕ Starting dream: name=ComponentInfo{com.google.android.wearable.app/com.google.android.clockwork.home.AmbientMode}, isTest=false, canDoze=true, userId=0
